order_id,user_id,order_time,location,items_ordered,total_amount,payment_method,delivery_time,delivery_duration_mins,delivered_on_time
ORD100676,USR2976,2025-06-27 11:57:37,Chennai,"Sugar, Eggs, Bread, Fruits, Snacks",256.85,Wallet,2025-06-27 13:06:37,69.0,0
ORD100677,USR4155,2025-06-30 00:20:55,Chennai,Snacks,657.0,UPI,2025-06-30 01:42:55,82.0,0
ORD100678,USR6169,2025-06-27 00:19:40,Chennai,"Bread, Vegetables, Rice, Fruits, Flour",1457.26,Card,2025-06-27 00:29:40,10.0,1
ORD100679,USR2958,2025-06-24 21:17:42,Hyderabad,"Fruits, Sugar, Eggs, Flour",1311.71,Card,2025-06-24 22:02:42,45.0,1
ORD100680,USR9779,2025-06-19 18:47:55,Delhi,"Bread, Snacks, Fruits, Juice",1243.9,Wallet,2025-06-19 19:31:55,44.0,1
ORD100681,USR4033,2025-06-18 02:58:42,Delhi,"Juice, Sugar, Snacks, Vegetables, Rice",461.06,Card,2025-06-18 04:13:42,75.0,0
ORD100682,USR4138,2025-07-02 03:38:57,Delhi,"Eggs, Bread",339.24,Wallet,2025-07-02 04:50:57,72.0,0
ORD100683,USR4545,2025-06-16 00:47:51,Bangalore,"Rice, Bread, Sugar, Eggs, Vegetables",1036.1,UPI,2025-06-16 01:19:51,32.0,1
ORD100684,USR8933,2025-06-27 19:09:16,Chennai,Rice,1401.13,Cash,2025-06-27 19:27:16,18.0,1
ORD100685,USR5530,2025-06-18 23:59:05,Delhi,"Vegetables, Juice",879.47,UPI,2025-06-19 00:42:05,43.0,1
ORD100686,USR9595,2025-06-29 20:02:50,Chennai,Sugar,900.26,Cash,2025-06-29 20:57:50,55.0,0
ORD100687,USR5636,2025-06-10 19:26:42,Chennai,Sugar,491.97,UPI,2025-06-10 20:53:42,87.0,0
ORD100688,USR2647,2025-06-20 14:19:09,Kolkata,"Snacks, Rice, Milk, Flour",1177.29,Cash,2025-06-20 14:32:09,13.0,1
ORD100689,USR4180,2025-06-17 03:34:16,Bangalore,"Eggs, Milk",361.86,Cash,2025-06-17 04:13:16,39.0,1
ORD100690,USR5853,2025-06-19 01:41:21,Kolkata,"Eggs, Rice",553.15,Card,2025-06-19 03:05:21,84.0,0
ORD100691,USR4727,2025-06-09 01:27:36,Hyderabad,"Vegetables, Juice, Rice, Bread, Flour",695.61,UPI,2025-06-09 02:48:36,81.0,0
ORD100692,USR6912,2025-06-08 06:12:24,Delhi,"Vegetables, Sugar, Juice",810.65,Cash,2025-06-08 06:24:24,12.0,1
ORD100693,USR3939,2025-06-05 09:27:36,Bangalore,"Bread, Milk, Juice",439.37,Wallet,2025-06-05 09:50:36,23.0,1
ORD100694,USR5952,2025-06-10 11:20:33,Hyderabad,"Vegetables, Milk",260.77,Wallet,2025-06-10 12:29:33,69.0,0
ORD100695,USR1231,2025-06-04 02:50:50,Hyderabad,"Flour, Milk, Sugar",954.87,UPI,2025-06-04 04:16:50,86.0,0
ORD100696,USR9751,2025-06-30 13:49:03,Kolkata,"Snacks, Bread, Vegetables, Juice, Milk",504.08,UPI,2025-06-30 14:43:03,54.0,0
ORD100697,USR3073,2025-06-06 01:40:18,Delhi,"Juice, Sugar",913.73,Wallet,2025-06-06 02:23:18,43.0,1
ORD100698,USR5494,2025-06-14 20:18:57,Pune,"Juice, Sugar, Flour",316.11,Cash,2025-06-14 21:12:57,54.0,0
ORD100699,USR1745,2025-06-29 00:29:14,Chennai,"Flour, Fruits, Eggs, Sugar",773.6,Wallet,2025-06-29 01:39:14,70.0,0
ORD100700,USR1893,2025-06-18 15:33:59,Mumbai,"Fruits, Flour",845.63,Wallet,2025-06-18 15:58:59,25.0,1
ORD100701,USR5786,2025-06-24 18:02:57,Chennai,"Snacks, Juice, Eggs, Rice",172.55,Cash,2025-06-24 19:17:57,75.0,0
ORD100702,USR3068,2025-06-11 04:01:12,Chennai,"Eggs, Milk",571.25,Card,2025-06-11 04:50:12,49.0,0
ORD100703,USR9042,2025-06-12 00:50:07,Mumbai,Milk,288.18,Wallet,2025-06-12 01:16:07,26.0,1
ORD100704,USR2680,2025-06-12 23:22:04,Pune,"Rice, Juice",188.72,Wallet,2025-06-13 00:05:04,43.0,1
ORD100705,USR1200,2025-06-25 13:17:28,Hyderabad,"Bread, Eggs",1485.94,Card,2025-06-25 13:42:28,25.0,1
ORD100706,USR5658,2025-06-10 06:53:30,Mumbai,"Rice, Juice, Eggs, Fruits",551.3,Card,2025-06-10 08:02:30,69.0,0
ORD100707,USR8690,2025-06-03 09:51:14,Mumbai,"Juice, Flour, Rice, Fruits, Eggs",1233.82,UPI,2025-06-03 11:06:14,75.0,0
ORD100708,USR8843,2025-06-11 05:28:50,Bangalore,"Eggs, Juice",456.5,Cash,2025-06-11 06:43:50,75.0,0
ORD100709,USR8216,2025-06-10 09:21:42,Bangalore,"Milk, Rice, Fruits, Snacks, Vegetables",1054.1,Cash,2025-06-10 09:43:42,22.0,1
ORD100710,USR6582,2025-06-28 23:24:56,Bangalore,"Juice, Flour, Snacks",1164.32,UPI,2025-06-29 00:29:56,65.0,0
ORD100711,USR4020,2025-06-15 11:30:33,Hyderabad,Milk,933.89,Card,2025-06-15 12:10:33,40.0,1
ORD100712,USR1841,2025-06-10 17:59:01,Mumbai,"Rice, Snacks, Bread, Vegetables, Fruits",760.21,Cash,2025-06-10 18:42:01,43.0,1
ORD100713,USR5136,2025-06-08 21:55:12,Delhi,Eggs,676.58,Cash,2025-06-08 22:43:12,48.0,0
ORD100714,USR8827,2025-06-07 21:33:08,Mumbai,"Vegetables, Rice, Bread, Sugar, Juice",588.42,Wallet,2025-06-07 22:49:08,76.0,0
ORD100715,USR2869,2025-07-01 11:04:37,Hyderabad,Fruits,1401.34,UPI,2025-07-01 11:21:37,17.0,1
ORD100716,USR2070,2025-06-26 11:04:21,Bangalore,"Bread, Flour, Vegetables, Rice",1262.87,Cash,2025-06-26 12:31:21,87.0,0
ORD100717,USR7565,2025-06-18 04:13:38,Hyderabad,Snacks,1451.04,Cash,2025-06-18 05:17:38,64.0,0
ORD100718,USR9056,2025-06-05 20:09:48,Bangalore,"Milk, Rice, Flour, Vegetables, Fruits",274.02,Cash,2025-06-05 20:45:48,36.0,1
ORD100719,USR2213,2025-06-19 09:35:43,Hyderabad,"Snacks, Juice, Sugar, Flour, Eggs",1123.21,Cash,2025-06-19 10:37:43,62.0,0
ORD100720,USR1878,2025-06-30 05:42:35,Kolkata,"Eggs, Milk, Vegetables",1413.68,UPI,2025-06-30 06:30:35,48.0,0
ORD100721,USR3485,2025-06-17 20:17:16,Delhi,"Vegetables, Milk, Rice, Sugar, Bread",353.73,UPI,2025-06-17 21:31:16,74.0,0
ORD100722,USR3444,2025-06-20 00:58:58,Bangalore,"Milk, Vegetables, Sugar, Eggs, Fruits",193.09,Cash,2025-06-20 01:24:58,26.0,1
ORD100723,USR5978,2025-06-19 08:53:41,Bangalore,Eggs,1137.57,Cash,2025-06-19 09:32:41,39.0,1
ORD100724,USR2395,2025-06-04 16:45:32,Mumbai,"Bread, Vegetables, Flour, Sugar, Rice",904.26,Cash,2025-06-04 17:47:32,62.0,0
ORD100725,USR5066,2025-06-28 17:24:45,Pune,"Vegetables, Sugar, Milk",1278.56,Card,2025-06-28 17:46:45,22.0,1
ORD100726,USR2940,2025-06-23 18:38:26,Pune,Sugar,295.68,Wallet,2025-06-23 19:08:26,30.0,1
ORD100727,USR7818,2025-06-13 17:22:48,Hyderabad,"Sugar, Eggs",1213.37,Wallet,2025-06-13 17:50:48,28.0,1
ORD100728,USR4697,2025-06-19 20:04:53,Chennai,"Snacks, Eggs, Vegetables, Juice",382.28,UPI,2025-06-19 21:06:53,62.0,0
ORD100729,USR9561,2025-06-26 14:00:06,Chennai,"Rice, Eggs",329.12,Wallet,2025-06-26 14:28:06,28.0,1
ORD100730,USR7232,2025-06-23 04:33:36,Mumbai,"Milk, Snacks, Bread, Rice, Vegetables",329.97,UPI,2025-06-23 05:39:36,66.0,0
ORD100731,USR8381,2025-06-29 16:03:51,Hyderabad,"Rice, Juice",1240.4,Wallet,2025-06-29 16:37:51,34.0,1
ORD100732,USR8253,2025-06-04 05:46:51,Delhi,"Fruits, Rice, Eggs, Bread",1031.28,UPI,2025-06-04 06:26:51,40.0,1
ORD100733,USR5871,2025-06-10 19:15:38,Mumbai,"Snacks, Milk, Vegetables, Juice, Flour",832.29,Cash,2025-06-10 20:19:38,64.0,0
ORD100734,USR8025,2025-06-08 17:26:57,Bangalore,Eggs,602.36,Wallet,2025-06-08 17:58:57,32.0,1
ORD100735,USR6003,2025-06-10 08:38:43,Delhi,"Juice, Rice, Vegetables, Fruits",1328.08,Card,2025-06-10 09:19:43,41.0,1
ORD100736,USR1986,2025-06-10 19:58:19,Hyderabad,"Fruits, Juice, Flour, Sugar, Eggs",649.42,Wallet,2025-06-10 21:09:19,71.0,0
ORD100737,USR2625,2025-06-19 01:06:12,Bangalore,"Flour, Juice",1243.24,UPI,2025-06-19 02:29:12,83.0,0
ORD100738,USR4404,2025-06-19 18:00:32,Kolkata,Vegetables,714.79,UPI,2025-06-19 18:19:32,19.0,1
ORD100739,USR4457,2025-06-08 08:25:19,Chennai,"Juice, Snacks, Milk, Rice",627.72,Cash,2025-06-08 09:46:19,81.0,0
ORD100740,USR5335,2025-06-24 21:55:37,Hyderabad,"Snacks, Juice, Vegetables, Eggs, Flour",747.75,Cash,2025-06-24 22:58:37,63.0,0
ORD100741,USR2330,2025-06-25 05:24:31,Kolkata,"Bread, Vegetables, Juice",521.93,UPI,2025-06-25 06:25:31,61.0,0
ORD100742,USR3573,2025-06-16 10:14:14,Kolkata,"Fruits, Sugar, Snacks, Rice",1146.65,Wallet,2025-06-16 10:43:14,29.0,1
ORD100743,USR4929,2025-06-26 00:42:52,Bangalore,"Snacks, Flour",803.81,Card,2025-06-26 01:23:52,41.0,1
ORD100744,USR3847,2025-06-29 20:04:57,Hyderabad,Milk,425.1,Cash,2025-06-29 20:27:57,23.0,1
ORD100745,USR2229,2025-06-04 06:33:56,Bangalore,Milk,1359.4,Cash,2025-06-04 07:32:56,59.0,0
ORD100746,USR3564,2025-06-24 00:14:12,Hyderabad,"Bread, Flour, Sugar, Snacks",637.45,Cash,2025-06-24 00:51:12,37.0,1
ORD100747,USR1043,2025-06-13 02:48:04,Kolkata,"Snacks, Fruits, Vegetables, Eggs",860.97,Wallet,2025-06-13 03:50:04,62.0,0
ORD100748,USR7693,2025-06-11 22:47:17,Kolkata,"Milk, Sugar",1369.06,Card,2025-06-11 23:20:17,33.0,1
ORD100749,USR8381,2025-06-18 15:16:28,Kolkata,"Bread, Milk, Fruits, Vegetables, Snacks",973.93,Card,2025-06-18 16:44:28,88.0,0
ORD100750,USR8699,2025-06-23 23:49:08,Pune,Bread,263.66,Card,2025-06-24 00:20:08,31.0,1
ORD100751,USR5771,2025-06-11 01:04:38,Chennai,Sugar,1415.76,Card,2025-06-11 01:43:38,39.0,1
ORD100752,USR1534,2025-06-06 12:10:30,Mumbai,"Juice, Eggs",978.79,UPI,2025-06-06 13:22:30,72.0,0
ORD100753,USR4792,2025-06-16 12:46:01,Bangalore,Eggs,568.87,Card,2025-06-16 12:59:01,13.0,1
ORD100754,USR5720,2025-06-08 08:34:08,Bangalore,"Vegetables, Rice, Bread",294.98,UPI,2025-06-08 10:00:08,86.0,0
ORD100755,USR5632,2025-07-01 20:35:57,Chennai,"Vegetables, Juice, Snacks, Eggs",1211.64,UPI,2025-07-01 21:43:57,68.0,0
ORD100756,USR8438,2025-07-01 10:45:59,Pune,"Bread, Vegetables",968.1,Card,2025-07-01 11:02:59,17.0,1
ORD100757,USR2166,2025-06-22 16:14:32,Mumbai,Juice,846.85,Wallet,2025-06-22 16:35:32,21.0,1
ORD100758,USR4824,2025-06-25 07:59:29,Hyderabad,"Snacks, Milk, Vegetables, Juice",1351.45,Cash,2025-06-25 08:39:29,40.0,1
ORD100759,USR5334,2025-06-05 12:47:33,Bangalore,"Eggs, Rice, Bread",1204.04,UPI,2025-06-05 14:14:33,87.0,0
ORD100760,USR4241,2025-06-20 05:42:59,Mumbai,"Fruits, Juice, Eggs, Snacks",312.34,Card,2025-06-20 06:25:59,43.0,1
ORD100761,USR7965,2025-06-19 09:55:21,Hyderabad,"Bread, Eggs, Juice, Sugar",536.41,UPI,2025-06-19 11:19:21,84.0,0
ORD100762,USR2880,2025-06-25 11:39:48,Bangalore,"Bread, Rice, Vegetables, Milk, Juice",447.88,Cash,2025-06-25 13:04:48,85.0,0
ORD100763,USR9922,2025-07-01 04:01:31,Bangalore,Bread,1141.52,Cash,2025-07-01 04:59:31,58.0,0
ORD100764,USR4683,2025-06-07 11:16:55,Pune,"Vegetables, Rice, Milk, Fruits, Bread",146.95,UPI,2025-06-07 12:44:55,88.0,0
ORD100765,USR3441,2025-06-17 16:27:41,Pune,Milk,897.85,Cash,2025-06-17 17:33:41,66.0,0
ORD100766,USR5352,2025-06-06 18:29:01,Pune,"Vegetables, Eggs, Snacks, Fruits",1167.44,UPI,2025-06-06 19:04:01,35.0,1
ORD100767,USR3330,2025-06-06 11:18:21,Hyderabad,"Milk, Flour, Rice, Fruits, Juice",1327.47,Card,2025-06-06 11:45:21,27.0,1
ORD100768,USR2169,2025-06-21 02:45:36,Chennai,"Bread, Flour, Fruits, Milk",578.91,Cash,2025-06-21 03:32:36,47.0,0
ORD100769,USR1977,2025-06-21 03:05:45,Kolkata,"Rice, Bread, Snacks, Eggs",1249.76,UPI,2025-06-21 04:04:45,59.0,0
ORD100770,USR3718,2025-06-20 00:52:36,Mumbai,"Juice, Milk, Bread",254.88,UPI,2025-06-20 01:09:36,17.0,1
ORD100771,USR6039,2025-06-20 00:58:26,Bangalore,"Flour, Snacks, Bread",1285.03,Wallet,2025-06-20 01:48:26,50.0,0
ORD100772,USR5728,2025-06-08 20:07:38,Hyderabad,"Vegetables, Fruits, Eggs, Sugar",278.48,UPI,2025-06-08 20:22:38,15.0,1
ORD100773,USR8195,2025-06-06 04:25:43,Bangalore,Juice,656.2,UPI,2025-06-06 05:43:43,78.0,0
ORD100774,USR3037,2025-06-03 16:57:23,Kolkata,"Vegetables, Juice",1216.21,Card,2025-06-03 17:50:23,53.0,0
ORD100775,USR8679,2025-06-30 21:48:16,Kolkata,Snacks,309.88,Card,2025-06-30 23:01:16,73.0,0
ORD100776,USR5982,2025-06-29 11:23:05,Hyderabad,"Bread, Rice, Fruits, Sugar",420.95,Cash,2025-06-29 12:01:05,38.0,1
ORD100777,USR7594,2025-06-24 03:45:13,Bangalore,Fruits,1111.15,Cash,2025-06-24 04:22:13,37.0,1
ORD100778,USR5460,2025-06-16 20:21:35,Delhi,Sugar,1108.05,Wallet,2025-06-16 20:41:35,20.0,1
ORD100779,USR9199,2025-06-09 01:17:41,Chennai,"Rice, Juice",997.61,UPI,2025-06-09 02:31:41,74.0,0
ORD100780,USR9847,2025-06-26 17:26:34,Mumbai,Flour,1071.53,Wallet,2025-06-26 17:54:34,28.0,1
ORD100781,USR9090,2025-06-27 07:24:22,Chennai,"Rice, Flour, Sugar",859.81,Cash,2025-06-27 07:42:22,18.0,1
ORD100782,USR8172,2025-06-29 23:27:28,Chennai,Milk,452.52,Card,2025-06-30 00:03:28,36.0,1
ORD100783,USR2317,2025-06-19 20:26:39,Mumbai,"Milk, Snacks, Sugar",583.97,UPI,2025-06-19 21:09:39,43.0,1
ORD100784,USR1653,2025-06-13 15:08:58,Pune,"Bread, Fruits, Rice, Snacks",354.24,Cash,2025-06-13 16:01:58,53.0,0
ORD100785,USR8078,2025-06-04 20:07:06,Kolkata,"Eggs, Fruits, Bread, Milk, Snacks",1371.83,Cash,2025-06-04 21:24:06,77.0,0
ORD100786,USR6280,2025-07-01 04:54:58,Chennai,"Rice, Milk",916.75,Cash,2025-07-01 05:18:58,24.0,1
ORD100787,USR5102,2025-06-03 23:52:44,Delhi,"Sugar, Milk, Fruits, Snacks",661.19,Wallet,2025-06-04 00:52:44,60.0,0
ORD100788,USR1423,2025-06-04 11:19:33,Pune,"Milk, Eggs",746.81,Cash,2025-06-04 11:41:33,22.0,1
ORD100789,USR2496,2025-06-06 16:13:08,Hyderabad,Vegetables,1426.2,Wallet,2025-06-06 17:11:08,58.0,0
ORD100790,USR4750,2025-06-10 04:33:02,Pune,Rice,314.69,Cash,2025-06-10 05:52:02,79.0,0
ORD100791,USR1339,2025-06-15 05:24:17,Mumbai,"Eggs, Bread, Flour, Milk, Fruits",920.72,UPI,2025-06-15 06:29:17,65.0,0
ORD100792,USR5415,2025-06-30 21:12:37,Hyderabad,"Sugar, Fruits, Bread, Juice, Rice",808.24,Card,2025-06-30 22:37:37,85.0,0
ORD100793,USR1659,2025-06-28 12:29:51,Kolkata,"Snacks, Juice, Sugar, Milk",956.04,Cash,2025-06-28 13:29:51,60.0,0
ORD100794,USR3870,2025-06-09 02:15:45,Bangalore,"Flour, Eggs, Snacks, Juice, Bread",125.35,UPI,2025-06-09 03:01:45,46.0,0
ORD100795,USR8708,2025-06-05 01:23:22,Kolkata,Sugar,1320.97,Cash,2025-06-05 01:49:22,26.0,1
ORD100796,USR9502,2025-06-12 02:09:54,Pune,"Snacks, Bread",1404.97,Card,2025-06-12 03:16:54,67.0,0
ORD100797,USR8245,2025-06-23 10:00:03,Delhi,Vegetables,891.19,UPI,2025-06-23 10:38:03,38.0,1
ORD100798,USR5557,2025-06-18 04:15:01,Kolkata,"Juice, Eggs",1075.31,UPI,2025-06-18 04:57:01,42.0,1
ORD100799,USR3973,2025-06-25 10:14:49,Kolkata,"Flour, Eggs, Rice",1391.5,Card,2025-06-25 11:23:49,69.0,0
ORD100800,USR8141,2025-06-26 04:46:03,Kolkata,"Sugar, Milk",1090.13,Cash,2025-06-26 05:50:03,64.0,0
ORD100801,USR9056,2025-06-13 01:06:22,Kolkata,"Bread, Juice",313.55,Cash,2025-06-13 01:25:22,19.0,1
ORD100802,USR2494,2025-06-30 19:46:16,Hyderabad,"Milk, Rice",906.8,Card,2025-06-30 20:42:16,56.0,0
ORD100803,USR8700,2025-06-11 06:43:27,Pune,Milk,949.4,Wallet,2025-06-11 07:15:27,32.0,1
ORD100804,USR6700,2025-06-24 21:33:18,Hyderabad,Eggs,693.78,UPI,2025-06-24 22:03:18,30.0,1
ORD100805,USR7690,2025-06-10 13:32:33,Mumbai,Sugar,1131.02,Card,2025-06-10 13:54:33,22.0,1
ORD100806,USR6460,2025-06-26 19:52:07,Pune,"Juice, Rice, Eggs",1408.11,Wallet,2025-06-26 20:34:07,42.0,1
ORD100807,USR6260,2025-06-16 10:53:06,Bangalore,"Eggs, Vegetables",1395.8,UPI,2025-06-16 11:26:06,33.0,1
ORD100808,USR2713,2025-06-25 17:55:14,Mumbai,"Rice, Juice, Fruits, Bread, Vegetables",731.18,UPI,2025-06-25 18:15:14,20.0,1
ORD100809,USR3634,2025-06-15 05:03:21,Bangalore,Sugar,258.53,Card,2025-06-15 05:29:21,26.0,1
ORD100810,USR6403,2025-06-28 00:56:26,Pune,"Rice, Bread",1478.78,Wallet,2025-06-28 02:13:26,77.0,0
ORD100811,USR7744,2025-06-05 02:09:24,Mumbai,"Snacks, Juice, Milk",1274.46,UPI,2025-06-05 03:05:24,56.0,0
ORD100812,USR9117,2025-06-23 15:07:56,Pune,"Fruits, Sugar, Bread, Vegetables, Milk",274.53,UPI,2025-06-23 15:41:56,34.0,1
ORD100813,USR5722,2025-06-11 23:53:07,Hyderabad,"Snacks, Flour, Fruits, Rice, Sugar",1389.18,Wallet,2025-06-12 01:15:07,82.0,0
ORD100814,USR7561,2025-06-13 19:04:35,Kolkata,"Vegetables, Milk",1317.85,Wallet,2025-06-13 19:34:35,30.0,1
ORD100815,USR1601,2025-06-25 16:02:13,Hyderabad,"Bread, Eggs",826.37,Cash,2025-06-25 16:23:13,21.0,1
ORD100816,USR8451,2025-06-25 18:49:13,Delhi,"Rice, Eggs, Flour, Snacks",927.79,Cash,2025-06-25 19:35:13,46.0,0
ORD100817,USR2442,2025-06-28 06:29:20,Hyderabad,Milk,658.6,Card,2025-06-28 07:20:20,51.0,0
ORD100818,USR6153,2025-06-28 22:57:00,Chennai,"Vegetables, Fruits, Juice",176.67,Cash,2025-06-28 23:23:00,26.0,1
ORD100819,USR5135,2025-06-26 21:57:02,Hyderabad,"Snacks, Rice, Milk",569.28,Card,2025-06-26 22:54:02,57.0,0
ORD100820,USR6296,2025-06-27 13:07:05,Chennai,Milk,1223.99,Cash,2025-06-27 13:44:05,37.0,1
ORD100821,USR2899,2025-06-05 14:19:31,Hyderabad,"Eggs, Sugar, Milk, Fruits, Vegetables",106.48,Card,2025-06-05 15:09:31,50.0,0
ORD100822,USR7622,2025-06-30 23:46:45,Chennai,Bread,566.9,Cash,2025-07-01 00:42:45,56.0,0
ORD100823,USR9431,2025-06-28 08:02:52,Chennai,"Rice, Snacks",657.44,Card,2025-06-28 08:29:52,27.0,1
ORD100824,USR1018,2025-06-16 21:23:44,Kolkata,"Fruits, Snacks, Sugar, Juice",852.35,Wallet,2025-06-16 22:50:44,87.0,0
ORD100825,USR9889,2025-06-28 16:01:20,Pune,Snacks,1387.8,Cash,2025-06-28 17:21:20,80.0,0
ORD100826,USR8569,2025-06-17 15:47:03,Hyderabad,"Bread, Fruits",584.88,UPI,2025-06-17 16:09:03,22.0,1
ORD100827,USR7770,2025-06-30 02:17:17,Chennai,"Fruits, Juice, Sugar, Milk",585.73,Card,2025-06-30 02:39:17,22.0,1
ORD100828,USR1888,2025-06-15 15:46:21,Delhi,"Sugar, Rice, Milk, Fruits",1132.5,Wallet,2025-06-15 16:26:21,40.0,1
ORD100829,USR4073,2025-06-20 13:28:50,Kolkata,"Fruits, Rice",733.11,Wallet,2025-06-20 13:39:50,11.0,1
ORD100830,USR9494,2025-06-29 18:50:45,Bangalore,"Juice, Snacks",414.45,Cash,2025-06-29 19:15:45,25.0,1
ORD100831,USR6927,2025-06-14 07:20:10,Pune,"Rice, Fruits",733.42,UPI,2025-06-14 07:38:10,18.0,1
ORD100832,USR9167,2025-06-14 15:17:04,Kolkata,"Vegetables, Fruits, Snacks",297.2,Cash,2025-06-14 16:39:04,82.0,0
ORD100833,USR8242,2025-06-27 16:44:10,Chennai,"Milk, Sugar",346.94,UPI,2025-06-27 17:31:10,47.0,0
ORD100834,USR1845,2025-06-18 00:23:26,Chennai,"Eggs, Bread, Rice",797.71,Cash,2025-06-18 01:47:26,84.0,0
ORD100835,USR4335,2025-06-13 02:30:47,Pune,"Juice, Eggs, Snacks, Bread",686.5,Wallet,2025-06-13 03:33:47,63.0,0
ORD100836,USR5375,2025-06-30 08:25:55,Delhi,"Sugar, Eggs, Flour",1380.78,Card,2025-06-30 09:30:55,65.0,0
ORD100837,USR9998,2025-06-14 10:58:38,Delhi,"Flour, Fruits, Bread, Sugar, Vegetables",607.35,Wallet,2025-06-14 11:52:38,54.0,0
ORD100838,USR3146,2025-06-21 01:39:56,Kolkata,"Fruits, Rice, Flour, Eggs",912.82,Wallet,2025-06-21 02:22:56,43.0,1
ORD100839,USR5719,2025-06-05 16:40:38,Mumbai,Juice,985.17,Card,2025-06-05 16:58:38,18.0,1
ORD100840,USR8178,2025-06-20 11:55:01,Pune,"Fruits, Snacks",118.33,Card,2025-06-20 12:12:01,17.0,1
ORD100841,USR8941,2025-06-07 20:21:31,Pune,"Sugar, Fruits, Eggs, Vegetables",1028.95,Card,2025-06-07 20:37:31,16.0,1
ORD100842,USR2989,2025-06-22 02:45:03,Bangalore,Juice,349.25,Wallet,2025-06-22 03:30:03,45.0,1
ORD100843,USR1472,2025-06-10 13:33:38,Mumbai,Milk,1445.5,Card,2025-06-10 14:00:38,27.0,1
ORD100844,USR4920,2025-06-23 11:40:31,Pune,"Flour, Milk, Juice, Vegetables",308.13,Cash,2025-06-23 11:52:31,12.0,1
ORD100845,USR3594,2025-06-12 05:57:15,Chennai,"Rice, Bread, Sugar, Fruits",680.47,Cash,2025-06-12 06:34:15,37.0,1
ORD100846,USR6091,2025-06-30 12:29:09,Delhi,"Bread, Flour",219.49,Cash,2025-06-30 13:48:09,79.0,0
ORD100847,USR1224,2025-06-28 06:00:41,Chennai,Juice,1495.62,Cash,2025-06-28 06:53:41,53.0,0
ORD100848,USR7684,2025-06-11 05:17:20,Pune,"Eggs, Snacks",803.07,UPI,2025-06-11 05:47:20,30.0,1
ORD100849,USR2527,2025-06-16 08:50:03,Pune,"Fruits, Bread, Milk",933.54,UPI,2025-06-16 09:27:03,37.0,1
ORD100850,USR4681,2025-06-07 17:55:09,Pune,"Vegetables, Eggs, Rice, Juice",193.91,Wallet,2025-06-07 18:58:09,63.0,0
ORD100851,USR2858,2025-06-22 08:25:46,Hyderabad,"Sugar, Milk, Rice, Fruits, Bread",1149.94,Wallet,2025-06-22 09:28:46,63.0,0
ORD100852,USR8560,2025-06-25 22:16:14,Kolkata,"Eggs, Snacks, Rice, Flour",393.87,Card,2025-06-25 23:30:14,74.0,0
ORD100853,USR2924,2025-06-13 09:32:58,Bangalore,Bread,1357.28,Wallet,2025-06-13 10:02:58,30.0,1
ORD100854,USR3522,2025-07-01 19:32:27,Kolkata,"Snacks, Flour, Milk, Eggs",387.2,Card,2025-07-01 19:54:27,22.0,1
ORD100855,USR9165,2025-06-21 12:32:31,Hyderabad,"Vegetables, Flour, Fruits, Juice",366.96,Card,2025-06-21 13:38:31,66.0,0
ORD100856,USR5781,2025-06-13 02:17:20,Delhi,Sugar,151.17,Wallet,2025-06-13 03:15:20,58.0,0
ORD100857,USR9337,2025-06-06 14:19:38,Delhi,"Milk, Flour, Snacks",760.89,UPI,2025-06-06 15:22:38,63.0,0
ORD100858,USR5479,2025-06-23 17:32:49,Delhi,Bread,890.78,Card,2025-06-23 17:51:49,19.0,1
ORD100859,USR7807,2025-06-07 19:14:11,Bangalore,"Snacks, Rice, Milk, Eggs",191.99,UPI,2025-06-07 20:16:11,62.0,0
ORD100860,USR8905,2025-06-15 13:04:38,Mumbai,"Eggs, Flour, Bread",1185.74,Wallet,2025-06-15 13:57:38,53.0,0
ORD100861,USR8736,2025-06-04 04:34:08,Chennai,"Fruits, Eggs, Snacks, Bread, Vegetables",734.6,Cash,2025-06-04 05:30:08,56.0,0
ORD100862,USR4993,2025-06-03 11:23:27,Pune,Rice,834.15,Wallet,2025-06-03 12:25:27,62.0,0
ORD100863,USR8483,2025-06-14 11:39:22,Chennai,"Fruits, Sugar, Snacks, Eggs, Juice",717.07,UPI,2025-06-14 13:02:22,83.0,0
ORD100864,USR3369,2025-06-14 15:48:13,Chennai,"Juice, Vegetables, Milk, Rice, Eggs",661.07,Card,2025-06-14 16:43:13,55.0,0
ORD100865,USR7284,2025-06-23 07:29:04,Chennai,"Rice, Sugar, Bread",883.5,UPI,2025-06-23 07:51:04,22.0,1
ORD100866,USR4122,2025-06-26 09:58:50,Pune,"Flour, Sugar, Vegetables, Fruits",317.34,Wallet,2025-06-26 10:44:50,46.0,0
ORD100867,USR9327,2025-06-04 23:58:59,Chennai,"Snacks, Bread, Fruits, Rice, Milk",354.7,UPI,2025-06-05 00:31:59,33.0,1
ORD100868,USR3236,2025-06-10 15:36:53,Mumbai,Juice,1306.5,Card,2025-06-10 15:47:53,11.0,1
ORD100869,USR2143,2025-07-03 01:30:44,Hyderabad,"Vegetables, Bread",1424.56,UPI,2025-07-03 01:53:44,23.0,1
ORD100870,USR5526,2025-06-05 15:08:06,Bangalore,Eggs,622.63,Card,2025-06-05 15:27:06,19.0,1
ORD100871,USR7798,2025-06-09 23:04:06,Hyderabad,"Bread, Eggs, Rice",479.04,Wallet,2025-06-09 23:48:06,44.0,1
